Memory Length,25000,
Trigger Level,336mV,
Source,CH1,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,1.000E-01,
Vertical Position,-4.880E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,4.000E-05,
Firmware,V1.24,
Time,22-Aug-19 15:06:20,
Mode,Detail,
Waveform Data,
-5.000001e-01,4.20e-01,
-4.999601e-01,4.24e-01,
-4.999201e-01,4.24e-01,
-4.998801e-01,4.20e-01,
-4.998401e-01,4.24e-01,
-4.998001e-01,4.24e-01,
-4.997601e-01,4.24e-01,
-4.997201e-01,4.20e-01,
-4.996801e-01,4.20e-01,
-4.996401e-01,4.24e-01,
-4.996001e-01,4.24e-01,
-4.995601e-01,4.24e-01,
-4.995201e-01,4.20e-01,
-4.994801e-01,4.24e-01,
-4.994401e-01,4.24e-01,
-4.994001e-01,4.24e-01,
-4.993601e-01,4.24e-01,
-4.993201e-01,4.24e-01,
-4.992801e-01,4.20e-01,
-4.992401e-01,4.16e-01,
-4.992001e-01,4.16e-01,
-4.991601e-01,4.20e-01,
-4.991201e-01,4.28e-01,
-4.990801e-01,4.24e-01,
-4.990401e-01,4.24e-01,
-4.990001e-01,4.24e-01,
-4.989601e-01,4.24e-01,
-4.989201e-01,4.28e-01,
-4.988801e-01,4.24e-01,
-4.988401e-01,4.28e-01,
-4.988001e-01,4.24e-01,
-4.987601e-01,4.24e-01,
-4.987201e-01,4.24e-01,
-4.986801e-01,4.32e-01,
-4.986401e-01,4.28e-01,
-4.986001e-01,4.20e-01,
-4.985601e-01,4.24e-01,
-4.985201e-01,4.28e-01,
-4.984801e-01,4.24e-01,
-4.984401e-01,4.20e-01,
-4.984001e-01,4.20e-01,
-4.983601e-01,4.24e-01,
-4.983201e-01,4.28e-01,
-4.982801e-01,4.20e-01,
-4.982401e-01,4.16e-01,
-4.982001e-01,4.20e-01,
-4.981601e-01,4.24e-01,
-4.981201e-01,4.24e-01,
-4.980801e-01,4.24e-01,
-4.980401e-01,4.24e-01,
-4.980001e-01,4.24e-01,
-4.979601e-01,4.32e-01,
-4.979201e-01,4.28e-01,
-4.978801e-01,4.24e-01,
-4.978401e-01,4.24e-01,
-4.978001e-01,4.24e-01,
-4.977601e-01,4.24e-01,
-4.977201e-01,4.28e-01,
-4.976801e-01,4.24e-01,
-4.976401e-01,4.20e-01,
-4.976001e-01,4.20e-01,
-4.975601e-01,4.20e-01,
-4.975201e-01,4.28e-01,
-4.974801e-01,4.24e-01,
-4.974401e-01,4.24e-01,
-4.974001e-01,4.20e-01,
-4.973601e-01,4.24e-01,
-4.973201e-01,4.28e-01,
-4.972801e-01,4.20e-01,
-4.972401e-01,4.24e-01,
-4.972001e-01,4.28e-01,
-4.971601e-01,4.28e-01,
-4.971201e-01,4.28e-01,
-4.970801e-01,4.24e-01,
-4.970401e-01,4.24e-01,
-4.970001e-01,4.28e-01,
-4.969601e-01,4.28e-01,
-4.969201e-01,4.28e-01,
-4.968801e-01,4.28e-01,
-4.968401e-01,4.28e-01,
-4.968001e-01,4.24e-01,
-4.967601e-01,4.28e-01,
-4.967201e-01,4.28e-01,
-4.966801e-01,4.28e-01,
-4.966401e-01,4.24e-01,
-4.966001e-01,4.28e-01,
-4.965601e-01,4.28e-01,
-4.965201e-01,4.28e-01,
-4.964801e-01,4.28e-01,
-4.964401e-01,4.28e-01,
-4.964001e-01,4.36e-01,
-4.963601e-01,4.28e-01,
-4.963201e-01,4.28e-01,
-4.962801e-01,4.20e-01,
-4.962401e-01,4.16e-01,
-4.962001e-01,4.24e-01,
-4.961601e-01,4.24e-01,
-4.961201e-01,4.24e-01,
-4.960801e-01,4.24e-01,
-4.960401e-01,4.20e-01,
-4.960001e-01,4.24e-01,
-4.959601e-01,4.24e-01,
-4.959201e-01,4.20e-01,
-4.958801e-01,4.20e-01,
-4.958401e-01,4.24e-01,
-4.958001e-01,4.24e-01,
-4.957601e-01,4.24e-01,
-4.957201e-01,4.24e-01,
-4.956801e-01,4.20e-01,
-4.956401e-01,4.24e-01,
-4.956001e-01,4.28e-01,
-4.955601e-01,4.24e-01,
-4.955201e-01,4.24e-01,
-4.954801e-01,4.28e-01,
-4.954401e-01,4.24e-01,
-4.954001e-01,4.28e-01,
-4.953601e-01,4.32e-01,
-4.953201e-01,4.24e-01,
-4.952801e-01,4.16e-01,
-4.952401e-01,4.20e-01,
-4.952001e-01,4.28e-01,
-4.951601e-01,4.24e-01,
-4.951201e-01,4.24e-01,
-4.950801e-01,4.24e-01,
-4.950401e-01,4.24e-01,
-4.950001e-01,4.24e-01,
-4.949601e-01,4.28e-01,
-4.949201e-01,4.24e-01,
-4.948801e-01,4.28e-01,
-4.948401e-01,4.24e-01,
-4.948001e-01,4.28e-01,
-4.947601e-01,4.28e-01,
-4.947201e-01,4.28e-01,
-4.946801e-01,4.24e-01,
-4.946401e-01,4.24e-01,
-4.946001e-01,4.24e-01,
-4.945601e-01,4.32e-01,
-4.945201e-01,4.32e-01,
-4.944801e-01,4.28e-01,
-4.944401e-01,4.20e-01,
-4.944001e-01,4.24e-01,
-4.943601e-01,4.28e-01,
-4.943201e-01,4.20e-01,
-4.942801e-01,4.20e-01,
-4.942401e-01,4.16e-01,
-4.942001e-01,4.20e-01,
-4.941601e-01,4.24e-01,
-4.941201e-01,4.24e-01,
-4.940801e-01,4.20e-01,
-4.940401e-01,4.20e-01,
-4.940001e-01,4.20e-01,
-4.939601e-01,4.24e-01,
-4.939201e-01,4.28e-01,
-4.938801e-01,4.20e-01,
-4.938401e-01,4.20e-01,
-4.938001e-01,4.16e-01,
-4.937601e-01,4.16e-01,
-4.937201e-01,4.24e-01,
-4.936801e-01,4.24e-01,
-4.936401e-01,4.20e-01,
-4.936001e-01,4.16e-01,
-4.935601e-01,4.20e-01,
-4.935201e-01,4.20e-01,
-4.934801e-01,4.16e-01,
-4.934401e-01,4.24e-01,
-4.934001e-01,4.20e-01,
-4.933601e-01,4.24e-01,
-4.933201e-01,4.24e-01,
-4.932801e-01,4.20e-01,
-4.932401e-01,4.16e-01,
-4.932001e-01,4.20e-01,
-4.931601e-01,4.28e-01,
-4.931201e-01,4.24e-01,
-4.930801e-01,4.24e-01,
-4.930401e-01,4.24e-01,
-4.930001e-01,4.20e-01,
-4.929601e-01,4.24e-01,
-4.929201e-01,4.20e-01,
-4.928801e-01,4.24e-01,
-4.928401e-01,4.24e-01,
-4.928001e-01,4.20e-01,
-4.927601e-01,4.24e-01,
-4.927201e-01,4.28e-01,
-4.926801e-01,4.24e-01,
-4.926401e-01,4.24e-01,
-4.926001e-01,4.20e-01,
-4.925601e-01,4.24e-01,
-4.925201e-01,4.28e-01,
-4.924801e-01,4.28e-01,
-4.924401e-01,4.20e-01,
-4.924001e-01,4.16e-01,
-4.923601e-01,4.24e-01,
-4.923201e-01,4.24e-01,
-4.922801e-01,4.20e-01,
-4.922401e-01,4.20e-01,
-4.922001e-01,4.16e-01,
-4.921601e-01,4.20e-01,
-4.921201e-01,4.20e-01,
-4.920801e-01,4.20e-01,
-4.920401e-01,4.20e-01,
-4.920001e-01,4.20e-01,
-4.919601e-01,4.20e-01,
-4.919201e-01,4.28e-01,
-4.918801e-01,4.24e-01,
